DatasetID	PortalURI	NumMatchingSubjects	AvailableImageModalites	sessions	tasks	fmriprep	mriqc
ds003821	https://github.com/OpenNeuroDatasets/ds003821	284	['anat']	['20100104', '20100105', '20100111', '20100112', '20100118', '20100205', '20100209', '20100212', '20100218', '20100223', '20100226', '20100301', '20100305', '20100308', '20100309', '20100325', '20100326', '20100406', '20100421', '20100427', '20100504', '20100505', '20100511', '20100517', '20100518', '20100519', '20100521', '20100603', '20100615', '20100621', '20100701', '20100723', '20100812', '20100824', '20100825', '20100826', '20100830', '20100910', '20100922', '20100929', '20100930', '20101001', '20101004', '20101007', '20101012', '20101015', '20101018', '20101104', '20101111', '20101203', '20101210', '20101214', '20101215', '20101224', '20101227', '20101230', '20110105', '20110106', '20110114', '20110117', '20110118', '20110121', '20110124', '20110126', '20110128', '20110131', '20110203', '20110204', '20110210', '20110215', '20110222', '20110223', '20110307', '20110308', '20110311', '20110314', '20110324', '20110328', '20110407', '20110411', '20110412', '20110413', '20110414', '20110419', '20110420', '20110428', '20110502', '20110503', '20110505', '20110510', '20110511', '20110512', '20110513', '20110517', '20110518', '20110519', '20110520', '20110523', '20110524', '20110525', '20110526', '20110527', '20110530', '20110603', '20110606', '20110607', '20110608', '20110609', '20110614', '20110615', '20110616', '20110617', '20110624', '20110628', '20110629', '20110701', '20110706', '20110708', '20110719', '20110725', '20110804', '20110808', '20110810', '20110812', '20110817', '20110823', '20110825', '20110826', '20110830', '20110915', '20110920', '20110926', '20110927', '20110929', '20110930', '20111004', '20111005', '20111006', '20111016', '20111020', '20111021', '20111027', '20111102', '20111103', '20111104', '20111107', '20111108', '20111110', '20111115', '20111116', '20111118', '20111122', '20111124', '20111201', '20111206', '20111213', '20111214', '20111215', '20111217', '20111220', '20111230', '20121108', '20121109', '20121113', '20121115', '20121119', '20121123', '20121127', '20121205', '20121206', '20121221', '20121226', '20130129', '20130130', '20130304', '20130308', '20130328', '20130403', '20130418', '20130419', '20130506', '20130528', '20130530', '20130604', '20130607', '20130705', '20130711', '20130712', '20130722', '20130815', '20130820', '20130823', '20130829', '20130909', '20130910', '20130917', '20131002', '20131003', '20131010', '20131105', '20131107', '20131112', '20131114', '20131121', '20131126', '20131205', '20131212', '20131223', '20131231', '20140103', '20140116', '20140123', '20140128', '20140204', '20140206', '20140212', '20140213', '20140513', '20140519', '20140520', '20140602', '20140616', '20140624', '20140718', '20140722', '20140729', '20140805', '20140807', '20140812', '20140821', '20140822', '20140828', '20140829', '20140905', '20140911', '20141031', '20141103', '20141107', '20141114', '20141216', '20141222', '20151211', '20151221', '20151222', '20151224']	[]	False	False
ds003822	https://github.com/OpenNeuroDatasets/ds003822	25	['eeg']	[]	['ProbabilisticSelection']	False	False
ds003823	https://github.com/OpenNeuroDatasets/ds003823	193	['anat', 'beh', 'func', 'perf']	['calibration', 'home', 'post', 'pre']	['NIHcognition', 'emotionRegulation', 'labHRV', 'pacedbreathinglong', 'practice', 'rest', 'restASL', 'sart', 'stress', 'trainingMimicking', 'trainingMimickingASL', 'ultimatumGame']	False	https://github.com/OpenNeuroDatasets/ds003823/tree/main/derivatives/mriqc
ds003825	https://github.com/OpenNeuroDatasets/ds003825	50	['eeg']	[]	['rsvp']	False	False
ds003826	https://github.com/OpenNeuroDatasets/ds003826	113	['anat']	[]	[]	False	False
ds003830	https://github.com/OpenNeuroDatasets/ds003830	37	['anat', 'func']	[]	['rest']	False	False
ds003831	https://github.com/OpenNeuroDatasets/ds003831	74	['anat', 'func']	[]	['identify1', 'identify2', 'modulate1', 'modulate2', 'rest']	False	https://github.com/OpenNeuroDerivatives/ds003831-mriqc
ds003836	https://github.com/OpenNeuroDatasets/ds003836	35	['anat', 'func']	[]	['tsl']	False	False
ds003838	https://github.com/OpenNeuroDatasets/ds003838	86	['beh', 'eeg']	[]	['memory', 'rest']	False	False
ds003844	https://github.com/OpenNeuroDatasets/ds003844	6	['ieeg']	['SITUATION1A', 'SITUATION1B', 'SITUATION1C', 'SITUATION1D', 'SITUATION2A', 'SITUATION2APART1', 'SITUATION2APART2', 'SITUATION2B', 'SITUATION2C', 'SITUATION2D', 'SITUATION3A', 'SITUATION3B', 'SITUATION3C', 'SITUATION3D', 'SITUATION3E', 'SITUATION3F', 'SITUATION3G', 'SITUATION4A']	['acute']	False	False
ds003846	https://github.com/OpenNeuroDatasets/ds003846	19	['eeg', 'motion']	['TestEMS', 'TestVibro', 'TestVisual', 'Training']	['PredError']	False	False
ds003848	https://github.com/OpenNeuroDatasets/ds003848	6	['anat', 'ieeg']	['1']	['CHOCS1', 'Rest', 'SPESclin', 'Sleep', 'slawtrans', 'sleep']	False	False
ds003849	https://github.com/OpenNeuroDatasets/ds003849	92	['anat', 'func']	['01']	['nback', 'rest']	False	False
ds003850	https://github.com/OpenNeuroDatasets/ds003850	1	['func']	['05', '09']	['vis']	False	False
ds003858	https://github.com/OpenNeuroDatasets/ds003858	12	['anat', 'func']	[]	['MID']	False	https://github.com/OpenNeuroDerivatives/ds003858-mriqc
ds003876	https://github.com/OpenNeuroDatasets/ds003876	39	['ieeg']	['extraoperative']	['interictal', 'interictalasleep', 'interictalawake']	False	False
ds003885	https://github.com/OpenNeuroDatasets/ds003885	24	['eeg']	[]	['movement']	False	False
ds003887	https://github.com/OpenNeuroDatasets/ds003887	24	['eeg']	[]	['movement']	False	False
ds003922	https://github.com/OpenNeuroDatasets/ds003922	14	['anat', 'meg']	['01', '20161129', '20161130', '20161201', '20161206', '20161207', '20161212', '20161213', '20161214']	['mcd', 'noise', 'rest']	False	False
ds003929	https://github.com/OpenNeuroDatasets/ds003929	9	['anat', 'func']	['1', '2']	['rest']	False	False
ds003944	https://github.com/OpenNeuroDatasets/ds003944	82	['eeg']	[]	['Rest']	False	False
ds003947	https://github.com/OpenNeuroDatasets/ds003947	61	['eeg']	[]	['rest']	False	False
ds003949	https://github.com/OpenNeuroDatasets/ds003949	284	['anat']	['20091226', '20091229', '20100105', '20100110', '20100117', '20100120', '20100121', '20100128', '20100129', '20100206', '20100208', '20100212', '20100213', '20100228', '20100301', '20100313', '20100321', '20100323', '20100405', '20100406', '20100414', '20100421', '20100422', '20100426', '20100430', '20100502', '20100506', '20100513', '20100515', '20100526', '20100601', '20100703', '20100808', '20100817', '20100819', '20100908', '20100920', '20100921', '20100925', '20101005', '20101006', '20101007', '20101011', '20101012', '20101019', '20101021', '20101028', '20101030', '20101106', '20101111', '20101117', '20101207', '20101215', '20101217', '20101220', '20101222', '20101225', '20110101', '20110109', '20110120', '20110121', '20110124', '20110125', '20110126', '20110127', '20110202', '20110206', '20110207', '20110210', '20110213', '20110214', '20110217', '20110219', '20110225', '20110228', '20110314', '20110316', '20110317', '20110320', '20110328', '20110330', '20110401', '20110406', '20110407', '20110409', '20110411', '20110413', '20110420', '20110421', '20110422', '20110429', '20110503', '20110504', '20110505', '20110506', '20110507', '20110515', '20110516', '20110517', '20110518', '20110522', '20110525', '20110526', '20110527', '20110528', '20110530', '20110602', '20110604', '20110608', '20110609', '20110611', '20110612', '20110613', '20110615', '20110616', '20110617', '20110618', '20110619', '20110620', '20110621', '20110622', '20110626', '20110628', '20110701', '20110702', '20110709', '20110710', '20110721', '20110724', '20110727', '20110729', '20110802', '20110808', '20110811', '20110817', '20110823', '20110901', '20110909', '20110911', '20110912', '20110914', '20110922', '20110923', '20110925', '20110927', '20110930', '20111002', '20111004', '20111009', '20111010', '20111013', '20111014', '20111023', '20111024', '20111101', '20111102', '20111105', '20111106', '20111110', '20111112', '20111113', '20111119', '20111124', '20111126', '20111127', '20111130', '20111203', '20111208', '20111209', '20111211', '20111218', '20111229', '20120103', '20120107', '20120124', '20121011', '20121111', '20121115', '20121116', '20121128', '20121210', '20121217', '20121218', '20121220', '20130101', '20130105', '20130227', '20130321', '20130325', '20130402', '20130414', '20130425', '20130501', '20130521', '20130525', '20130526', '20130531', '20130629', '20130713', '20130724', '20130810', '20130818', '20130819', '20130829', '20130908', '20130912', '20131005', '20131015', '20131021', '20131029', '20131030', '20131031', '20131109', '20131203', '20131207', '20131216', '20131225', '20131228', '20140107', '20140111', '20140116', '20140121', '20140127', '20140131', '20140201', '20140208', '20140210', '20140214', '20140415', '20140503', '20140513', '20140519', '20140630', '20140701', '20140705', '20140712', '20140724', '20140729', '20140802', '20140807', '20140812', '20140817', '20140823', '20140829', '20140901', '20140902', '20140915', '20141021', '20141113', '20141123', '20141125', '20141127', '20141129', '20151124', '20151206', '20151226', '20151228']	[]	False	False
ds003950	https://github.com/OpenNeuroDatasets/ds003950	42	['anat', 'func']	[]	['bowtie1', 'bowtie2', 'fpo1', 'fpo2', 'run1', 'run2', 'run3', 'run4', 'run5', 'run6', 'run7', 'run8', 'run9', 'wholebrain']	False	False
ds003959	https://github.com/OpenNeuroDatasets/ds003959	6	['dwi']	['1', '2']	[]	False	False
ds003965	https://github.com/OpenNeuroDatasets/ds003965	1	['anat', 'fmap', 'func']	['1', '2']	['face', 'flocBLOCKED']	https://github.com/OpenNeuroDatasets/ds003965/tree/main/derivatives/fmriprep	https://github.com/OpenNeuroDerivatives/ds003965-mriqc
ds003967	https://github.com/OpenNeuroDatasets/ds003967	60	['anat']	['1']	[]	False	False
ds003969	https://github.com/OpenNeuroDatasets/ds003969	98	['eeg']	[]	['med1breath', 'med2', 'think1', 'think2']	False	False
ds003972	https://github.com/OpenNeuroDatasets/ds003972	8	['anat', 'fmap', 'func']	[]	['bodymotor']	False	https://github.com/OpenNeuroDerivatives/ds003972-mriqc
ds003974	https://github.com/OpenNeuroDatasets/ds003974	52	['anat', 'dwi', 'fmap', 'func']	[]	['read', 'rest']	False	False
ds003987	https://github.com/OpenNeuroDatasets/ds003987	23	['eeg']	['01', '02', '03']	['5CCPTxPSTxAmphetamine']	False	False
ds003988	https://github.com/OpenNeuroDatasets/ds003988	56	['anat', 'dwi', 'fmap', 'func']	[]	['read', 'rest']	False	https://github.com/OpenNeuroDerivatives/ds003988-mriqc
ds003989	https://github.com/OpenNeuroDatasets/ds003989	3	['anat', 'dwi', 'fmap', 'func']	['01', '02', '03', '04', '05']	['rest']	False	False
ds003990	https://github.com/OpenNeuroDatasets/ds003990	6	['anat', 'func']	['01', '02']	['ERFast', 'ERSlow', 'PEBackward', 'PEForward']	False	https://github.com/OpenNeuroDerivatives/ds003990-mriqc
ds003993	https://github.com/OpenNeuroDatasets/ds003993	2	['anat', 'func']	['perceptionArtificialImage01', 'perceptionArtificialImage02', 'perceptionArtificialImage03', 'perceptionNaturalImageTest01', 'perceptionNaturalImageTest02', 'perceptionNaturalImageTest03']	['perceptionArtificialImage', 'perceptionNaturalImageTest']	False	False
ds003999	https://github.com/OpenNeuroDatasets/ds003999	29	['anat', 'func']	['post', 'pre']	['rest']	False	False
ds004000	https://github.com/OpenNeuroDatasets/ds004000	43	['eeg']	[]	['proposer', 'responder']	False	False
ds004006	https://github.com/OpenNeuroDatasets/ds004006	41	['anat', 'func']	[]	['pair', 'random']	False	https://github.com/OpenNeuroDerivatives/ds004006-mriqc
ds004007	https://github.com/OpenNeuroDatasets/ds004007	25	['anat', 'func']	[]	['listen']	False	https://github.com/OpenNeuroDerivatives/ds004007-mriqc
ds004009	https://github.com/OpenNeuroDatasets/ds004009	33	['anat', 'fmap', 'func']	[]	['exemplarLocaliser', 'memsamp', 'motionLocaliser']	False	https://github.com/OpenNeuroDerivatives/ds004009-mriqc
ds004010	https://github.com/OpenNeuroDatasets/ds004010	24	['eeg']	[]	['MAVIS']	False	False
ds004011	https://github.com/OpenNeuroDatasets/ds004011	22	['meg']	[]	['occlusion']	False	False
ds004015	https://github.com/OpenNeuroDatasets/ds004015	36	['eeg']	[]	['AttendedSpeakerParadigmcEEGridAttention']	False	False
ds004017	https://github.com/OpenNeuroDatasets/ds004017	21	['eeg']	['after', 'before', 'int']	[]	False	False
ds004018	https://github.com/OpenNeuroDatasets/ds004018	16	['eeg']	[]	['rsvp']	False	False
ds004019	https://github.com/OpenNeuroDatasets/ds004019	62	['eeg']	[]	['math']	False	False
ds004021	https://github.com/OpenNeuroDatasets/ds004021	32	['anat', 'func']	['01', '02']	['rest', 'rotation', 'washout']	False	False
ds004022	https://github.com/OpenNeuroDatasets/ds004022	7	['eeg']	[]	['motorimagery']	False	False
ds004024	https://github.com/OpenNeuroDatasets/ds004024	13	['anat', 'dwi', 'eeg', 'func']	['async14ms', 'async4ms', 'async9ms', 'mri']	['ccPAS', 'rest', 'spTMS']	False	https://github.com/OpenNeuroDerivatives/ds004024-mriqc
ds004033	https://github.com/OpenNeuroDatasets/ds004033	18	['eeg']	['01', '02']	['act', 'pas']	False	False
ds004038	https://github.com/OpenNeuroDatasets/ds004038	31	['anat']	[]	[]	False	False
ds004040	https://github.com/OpenNeuroDatasets/ds004040	13	['eeg']	['01', '02']	['trance']	False	False
ds004042	https://github.com/OpenNeuroDatasets/ds004042	20	['anat', 'fmap', 'func']	[]	['movie', 'recall']	False	False
ds004043	https://github.com/OpenNeuroDatasets/ds004043	20	['eeg']	[]	['tempex']	False	False
ds004044	https://github.com/OpenNeuroDatasets/ds004044	62	['anat', 'fmap', 'func']	['1']	['motor']	https://github.com/OpenNeuroDatasets/ds004044/tree/main/derivatives/fmriprep	https://github.com/OpenNeuroDerivatives/ds004044-mriqc
ds004056	https://github.com/OpenNeuroDatasets/ds004056	29	['anat', 'fmap', 'func']	['01', '02']	['GDMotor']	False	https://github.com/OpenNeuroDerivatives/ds004056-mriqc
ds004065	https://github.com/OpenNeuroDatasets/ds004065	20	['anat', 'func']	[]	['lum']	False	https://github.com/OpenNeuroDerivatives/ds004065-mriqc
ds004067	https://github.com/OpenNeuroDatasets/ds004067	80	['eeg']	[]	['sjt']	False	False
ds004068	https://github.com/OpenNeuroDatasets/ds004068	48	['anat', 'fmap', 'func']	[]	['onevol', 'rest']	False	False
ds004073	https://github.com/OpenNeuroDatasets/ds004073	50	['anat', 'fmap', 'func']	[]	['PD', 'SC', 'SD', 'SG', 'WC', 'WG']	False	https://github.com/OpenNeuroDerivatives/ds004073-mriqc
ds004075	https://github.com/OpenNeuroDatasets/ds004075	29	['eeg']	[]	['context03', 'context09', 'context10', 'context11']	False	False
ds004078	https://github.com/OpenNeuroDatasets/ds004078	12	['anat', 'dwi', 'func', 'meg']	[]	['RDR', 'rest']	False	https://github.com/OpenNeuroDerivatives/ds004078-mriqc
ds004080	https://github.com/OpenNeuroDatasets/ds004080	74	['ieeg']	['1', '1b']	['SPESclin']	False	False
ds004081	https://github.com/OpenNeuroDatasets/ds004081	35	['anat', 'fmap', 'func']	[]	['unequalVariance']	False	https://github.com/OpenNeuroDerivatives/ds004081-mriqc
ds004085	https://github.com/OpenNeuroDatasets/ds004085	8	['anat', 'beh', 'ieeg']	[]	['SlowFast']	False	False
ds004086	https://github.com/OpenNeuroDatasets/ds004086	58	['anat', 'fmap', 'func']	[]	['RecogConf']	False	https://github.com/OpenNeuroDerivatives/ds004086-mriqc
ds004091	https://github.com/OpenNeuroDatasets/ds004091	8	['anat', 'fmap', 'func']	['01', '02', '03']	['AttendFixGazeCenter', 'AttendFixGazeCenterFS', 'AttendFixGazeLeft', 'AttendFixGazeRight', 'AttendStimGazeCenter', 'AttendStimGazeCenterFS', 'AttendStimGazeLeft', 'AttendStimGazeRight']	False	False
ds004092	https://github.com/OpenNeuroDatasets/ds004092	27	['anat', 'func']	['1']	['heat', 'rspost', 'rspre']	False	False
ds004094	https://github.com/OpenNeuroDatasets/ds004094	37	['anat', 'beh', 'fmap', 'func']	[]	['group', 'induct', 'learn', 'parse', 'struct']	False	https://github.com/OpenNeuroDerivatives/ds004094-mriqc
ds004097	https://github.com/OpenNeuroDatasets/ds004097	8	['anat', 'dwi', 'fmap', 'func']	['01', '02', '03', '04', '05']	['MID', 'SST', 'nback', 'rest']	False	https://github.com/OpenNeuroDerivatives/ds004097-mriqc
ds004100	https://github.com/OpenNeuroDatasets/ds004100	57	['ieeg']	['presurgery']	['ictal', 'interictal']	False	False
ds004101	https://github.com/OpenNeuroDatasets/ds004101	9	['anat', 'fmap', 'func']	['1pre', '2post']	['rest']	False	https://github.com/OpenNeuroDerivatives/ds004101-mriqc
ds004102	https://github.com/OpenNeuroDatasets/ds004102	32	['anat', 'fmap', 'func']	['active', 'sham']	['cueexposure']	False	False
ds004103	https://github.com/OpenNeuroDatasets/ds004103	66	['anat', 'func']	[]	['OTCG']	False	https://github.com/OpenNeuroDerivatives/ds004103-mriqc
ds004105	https://github.com/OpenNeuroDatasets/ds004105	17	['eeg']	['01']	['DriveRandomSound']	False	False
ds004106	https://github.com/OpenNeuroDatasets/ds004106	27	['eeg']	['01']	['GuardDuty']	False	False
ds004107	https://github.com/OpenNeuroDatasets/ds004107	9	['anat', 'meg']	['01', '02', '19121026', '19121027', '19121101', '19121105', '19130110', '19130111', '19130116', '19130117', '19130118', '19130119', '19130120', '19130627', '19130628']	['auditory', 'index', 'median', 'noise', 'rest', 'visual']	False	False
ds004109	https://github.com/OpenNeuroDatasets/ds004109	31	['anat', 'fmap', 'func']	[]	['emolearn', 'prelearn1', 'prelearn2', 'rest1', 'rest2', 'rest3']	False	False
ds004114	https://github.com/OpenNeuroDatasets/ds004114	646	['anat', 'func']	['1', '2']	['rest']	False	False
ds004116	https://github.com/OpenNeuroDatasets/ds004116	209	['anat', 'func']	[]	['rest']	False	False
ds004117	https://github.com/OpenNeuroDatasets/ds004117	23	['eeg']	['01']	['WorkingMemory']	False	False
ds004118	https://github.com/OpenNeuroDatasets/ds004118	156	['eeg']	['01', '02', '03', '04', '05', '06', '07']	['Drive']	False	False
ds004119	https://github.com/OpenNeuroDatasets/ds004119	21	['eeg']	['01']	['GuardDuty']	False	False
ds004120	https://github.com/OpenNeuroDatasets/ds004120	109	['eeg']	['01', '02', '03']	['DriveWithSpeedChange']	False	False
ds004121	https://github.com/OpenNeuroDatasets/ds004121	21	['eeg']	['01']	['DriveWithTaskAudio']	False	False
ds004122	https://github.com/OpenNeuroDatasets/ds004122	32	['eeg']	['01']	['Drive']	False	False
ds004123	https://github.com/OpenNeuroDatasets/ds004123	29	['eeg']	['01']	['DriveWithComplexity']	False	False
ds004127	https://github.com/OpenNeuroDatasets/ds004127	8	['ieeg']	[]	['B1', 'B2', 'Beta', 'C1', 'C2', 'D1', 'D2', 'Delta', 'E1', 'Gamma', 'gamma']	False	False
ds004128	https://github.com/OpenNeuroDatasets/ds004128	32	['anat', 'func']	[]	['DG']	False	https://github.com/OpenNeuroDerivatives/ds004128-mriqc
ds004129	https://github.com/OpenNeuroDatasets/ds004129	1090	['anat']	[]	[]	False	False
ds004130	https://github.com/OpenNeuroDatasets/ds004130	1	['anat']	[]	[]	False	False
ds004131	https://github.com/OpenNeuroDatasets/ds004131	1	['anat']	[]	[]	False	False
ds004134	https://github.com/OpenNeuroDatasets/ds004134	36	['anat', 'func']	['01']	['ExpSamp']	False	False
ds004141	https://github.com/OpenNeuroDatasets/ds004141	10	['anat', 'func']	['01']	['auditoryfeedback', 'faceexplocalizer', 'nofeedback', 'visualfeedback']	False	https://github.com/OpenNeuroDerivatives/ds004141-mriqc
ds004142	https://github.com/OpenNeuroDatasets/ds004142	10	['anat', 'func']	['01']	['loc', 'nf']	False	False
ds004144	https://github.com/OpenNeuroDatasets/ds004144	66	['anat', 'fmap', 'func']	[]	['epr', 'rest']	False	https://github.com/OpenNeuroDerivatives/ds004144-mriqc
ds004145	https://github.com/OpenNeuroDatasets/ds004145	49	['anat']	['1']	[]	False	False
ds004146	https://github.com/OpenNeuroDatasets/ds004146	417	['anat', 'dwi', 'fmap', 'func', 'perf']	['01', '02']	['emotionalconflict', 'partlycloudy', 'rest']	False	https://github.com/OpenNeuroDerivatives/ds004146-mriqc
ds004147	https://github.com/OpenNeuroDatasets/ds004147	12	['beh', 'eeg']	[]	['casinos']	False	False
ds004148	https://github.com/OpenNeuroDatasets/ds004148	60	['eeg']	['session1', 'session2', 'session3']	['eyesclosed', 'eyesopen', 'mathematic', 'memory', 'music']	False	False
ds004151	https://github.com/OpenNeuroDatasets/ds004151	57	['eeg']	[]	['stop']	False	False
ds004152	https://github.com/OpenNeuroDatasets/ds004152	21	['beh', 'eeg']	[]	['drumtrainer']	False	False
ds004158	https://github.com/OpenNeuroDatasets/ds004158	20	['anat', 'fmap', 'func']	['01']	['rest']	False	False
ds004161	https://github.com/OpenNeuroDatasets/ds004161	24	['anat', 'dwi', 'func']	['01', '02']	['data', 'topup']	False	False
ds004166	https://github.com/OpenNeuroDatasets/ds004166	71	['eeg']	['01', '02', '03']	['WM']	False	False
ds004169	https://github.com/OpenNeuroDatasets/ds004169	1202	['anat', 'func']	['01', '02']	['nback', 'rest']	False	https://github.com/OpenNeuroDerivatives/ds004169-mriqc
ds004173	https://github.com/OpenNeuroDatasets/ds004173	148	['anat']	[]	[]	False	https://github.com/OpenNeuroDatasets/ds004173/tree/main/derivatives/mriqc-0.16.1
ds004186	https://github.com/OpenNeuroDatasets/ds004186	2951	['eeg']	[]	['EC', 'EO']	False	False
ds004187	https://github.com/OpenNeuroDatasets/ds004187	3	['anat', 'func']	['01', '02', '03', '04', '05', '06', '07']	['Dichoptic', 'Monocular', 'VisHemifield']	False	False
ds004192	https://github.com/OpenNeuroDatasets/ds004192	3	['anat', 'fmap', 'func']	['localizer1', 'localizer2', 'things01', 'things02', 'things03', 'things04', 'things05', 'things06', 'things07', 'things08', 'things09', 'things10', 'things11', 'things12']	['6cat', 'pRF', 'rest', 'things']	False	False
ds004194	https://github.com/OpenNeuroDatasets/ds004194	11	['anat', 'ieeg']	['nyuecog01', 'nyuecog02', 'nyuecog03', 'som3t01', 'umcu3t01', 'umcuiemu01']	['prf', 'soc', 'spatialpattern', 'temporalpattern']	False	False
ds004196	https://github.com/OpenNeuroDatasets/ds004196	4	['anat', 'eeg', 'fmap', 'func']	['01', '02', 'EEG']	['inner']	False	False
ds004197	https://github.com/OpenNeuroDatasets/ds004197	4	['anat', 'eeg', 'fmap', 'func']	['01', '02', 'EEG']	['inner']	False	False
ds004199	https://github.com/OpenNeuroDatasets/ds004199	170	['anat']	[]	[]	False	False
ds004200	https://github.com/OpenNeuroDatasets/ds004200	20	['beh', 'eeg']	[]	['temporalscaling']	False	False
ds004212	https://github.com/OpenNeuroDatasets/ds004212	5	['anat', 'meg']	['01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12', '20190501', '20190508', '20190517', '20190520', '20190522', '20190524', '20190530', '20190605', '20190618', '20190624', '20190705', '20190709', '20190712', '20190715', '20190726', '20190730', 'MRI']	['main']	False	False
ds004213	https://github.com/OpenNeuroDatasets/ds004213	5	['anat', 'func']	['1', '2']	['rest']	False	False
ds004215	https://github.com/OpenNeuroDatasets/ds004215	157	['anat', 'dwi', 'fmap', 'func', 'meg', 'perf']	['01']	['airpuff', 'artifact', 'gonogo', 'haririhammer', 'movie', 'noise', 'oddball', 'rest', 'sternberg']	False	https://github.com/OpenNeuroDerivatives/ds004215-mriqc
ds004217	https://github.com/OpenNeuroDatasets/ds004217	67	['anat', 'fmap', 'func']	[]	['mentalstates']	False	False
ds004219	https://github.com/OpenNeuroDatasets/ds004219	10	['anat', 'func']	['01', '02']	['atten']	False	https://github.com/OpenNeuroDerivatives/ds004219-mriqc
ds004226	https://github.com/OpenNeuroDatasets/ds004226	28	['anat', 'fmap', 'func']	[]	['sitrep']	False	https://github.com/OpenNeuroDerivatives/ds004226-mriqc
ds004228	https://github.com/OpenNeuroDatasets/ds004228	70	['anat', 'func']	['01']	['piper']	False	https://github.com/OpenNeuroDerivatives/ds004228-mriqc
ds004229	https://github.com/OpenNeuroDatasets/ds004229	2	['meg']	['20000101']	['noise']	False	False
ds004230	https://github.com/OpenNeuroDatasets/ds004230	10	['anat', 'pet']	['baselinebrain', 'rescanbrain']	[]	False	False
ds004241	https://github.com/OpenNeuroDatasets/ds004241	32	['anat']	[]	[]	False	False
ds004252	https://github.com/OpenNeuroDatasets/ds004252	1	['eeg']	[]	['rsvp']	False	False
ds004253	https://github.com/OpenNeuroDatasets/ds004253	30	['anat']	[]	[]	False	False
ds004254	https://github.com/OpenNeuroDatasets/ds004254	15	['anat']	['1']	[]	False	False
ds004256	https://github.com/OpenNeuroDatasets/ds004256	53	['beh', 'eeg']	[]	['deviantdetection', 'loctest', 'oneback']	False	False
ds004259	https://github.com/OpenNeuroDatasets/ds004259	64	['anat', 'fmap', 'func']	[]	['numrisk']	False	False
ds004261	https://github.com/OpenNeuroDatasets/ds004261	1	['fmap', 'func']	['day1AM']	['originalEvent']	False	False
ds004262	https://github.com/OpenNeuroDatasets/ds004262	21	['beh', 'eeg']	[]	['gnomes']	False	False
ds004264	https://github.com/OpenNeuroDatasets/ds004264	21	['beh', 'eeg']	[]	['steertheship']	False	False
ds004265	https://github.com/OpenNeuroDatasets/ds004265	5	['anat', 'func']	[]	['HeatFus']	False	False
ds004271	https://github.com/OpenNeuroDatasets/ds004271	2	['anat', 'fmap', 'func']	['01', '02', '03', '04', '05']	['AttendFixGazeCenterFS', 'AttendStimGazeCenterFS', 'Calib', 'GazeCCW', 'GazeCW', 'GazeColumns', 'GazeLines']	https://github.com/OpenNeuroDatasets/ds004271/tree/main/derivatives/fmriprep	https://github.com/OpenNeuroDatasets/ds004271/tree/main/derivatives/mriqc
ds004274	https://github.com/OpenNeuroDatasets/ds004274	33	['anat', 'func']	['001', '002']	['PSAP']	False	False
ds004276	https://github.com/OpenNeuroDatasets/ds004276	19	['meg']	['20191007']	['noise']	False	False
ds004278	https://github.com/OpenNeuroDatasets/ds004278	30	['meg']	[]	['CuedRecall']	False	False
ds004279	https://github.com/OpenNeuroDatasets/ds004279	56	['eeg']	['01', '02', '03', '04']	['sentences']	False	False
ds004280	https://github.com/OpenNeuroDatasets/ds004280	2	['anat', 'func']	[]	['hyper']	False	https://github.com/OpenNeuroDerivatives/ds004280-mriqc
ds004283	https://github.com/OpenNeuroDatasets/ds004283	4	['anat', 'fmap', 'func']	['02', '03', '04', '05', '06', '07', '08', '09', '10']	['lokicat']	False	False
ds004284	https://github.com/OpenNeuroDatasets/ds004284	18	['eeg']	[]	['kickstarter']	False	False
ds004285	https://github.com/OpenNeuroDatasets/ds004285	78	['anat', 'func']	[]	['SESS01', 'SESS02', 'SESS03', 'SESS04', 'SESS05', 'SESS06']	False	False
ds004286	https://github.com/OpenNeuroDatasets/ds004286	23	['anat', 'beh', 'func']	['01', '02']	['foss', 'onesecondmemory', 'videofeatures']	False	False
ds004288	https://github.com/OpenNeuroDatasets/ds004288	30	['anat']	[]	[]	False	False
ds004295	https://github.com/OpenNeuroDatasets/ds004295	26	['eeg']	[]	['task']	False	False
ds004298	https://github.com/OpenNeuroDatasets/ds004298	40	['anat']	[]	[]	False	False
ds004299	https://github.com/OpenNeuroDatasets/ds004299	123	['anat', 'dwi', 'fmap', 'func']	['1', '2', '3']	['extinction', 'reacquisition', 'rest', 'training']	False	False
ds004301	https://github.com/OpenNeuroDatasets/ds004301	11	['anat', 'func']	[]	['listening']	False	False
ds004302	https://github.com/OpenNeuroDatasets/ds004302	71	['anat', 'func']	[]	['speech']	False	False
ds004305	https://github.com/OpenNeuroDatasets/ds004305	32	['anat', 'dwi', 'fmap']	[]	[]	False	False
ds004306	https://github.com/OpenNeuroDatasets/ds004306	12	['eeg']	['01', '02', '03']	['experiment']	False	False
ds004312	https://github.com/OpenNeuroDatasets/ds004312	20	['anat', 'fmap', 'func']	['01']	['foodpicture', 'tasteimagine']	False	False
ds004315	https://github.com/OpenNeuroDatasets/ds004315	50	['eeg']	[]	['PST']	False	False
ds004317	https://github.com/OpenNeuroDatasets/ds004317	50	['eeg']	[]	['PST']	False	False
